forum_id|person_id|joinDate
242420|3568|2012-04-30T10:58:21Z
171040|3568|2012-06-03T01:35:24Z
245840|3568|2013-01-14T10:50:55Z
245880|3568|2013-01-14T10:46:03Z
245900|3568|2012-06-26T03:41:47Z
245940|3568|2012-09-20T08:21:23Z
245960|3568|2012-10-10T04:23:44Z
245980|3568|2013-01-04T08:27:56Z
246000|3568|2012-12-19T11:24:20Z
246020|3568|2012-11-21T06:47:46Z
246040|3568|2013-01-31T07:51:48Z
246060|3568|2013-01-19T09:48:49Z
246080|3568|2013-01-21T00:45:49Z
246140|3568|2013-01-04T11:29:48Z
246180|3568|2013-01-23T08:42:47Z
246200|3568|2012-06-12T03:05:18Z
246280|3568|2012-12-15T09:10:48Z
246320|3568|2012-12-15T08:22:19Z
246340|3568|2012-11-30T05:17:10Z
246380|3568|2012-12-05T02:52:14Z
246400|3568|2013-01-01T05:12:23Z
246420|3568|2012-12-08T08:48:32Z
246440|3568|2013-01-10T10:09:15Z
246480|3568|2012-11-06T04:05:54Z
246520|3568|2013-01-02T08:32:23Z
246540|3568|2012-12-27T10:18:29Z
42500|3568|2010-09-26T07:44:52Z
510740|3568|2012-12-25T01:31:37Z
510760|3568|2012-11-07T03:52:23Z
510780|3568|2013-01-15T10:12:12Z
510800|3568|2013-01-23T04:35:44Z
510820|3568|2011-12-24T00:46:52Z
510840|3568|2012-03-26T10:16:11Z
510860|3568|2011-09-05T10:10:32Z
510880|3568|2012-01-04T11:43:29Z
510900|3568|2012-02-19T10:18:00Z
510920|3568|2011-06-16T04:29:41Z
510940|3568|2012-11-30T10:29:47Z
511000|3568|2012-06-23T07:20:12Z
511020|3568|2012-02-03T08:58:17Z
511040|3568|2012-11-20T07:16:27Z
511060|3568|2011-11-13T07:14:41Z
511120|3568|2013-01-27T07:48:39Z
511220|3568|2012-12-10T05:19:32Z
511300|3568|2012-09-16T07:57:40Z
511320|3568|2012-06-21T04:56:42Z
511340|3568|2012-11-06T11:03:55Z
511380|3568|2012-05-06T10:16:25Z
511400|3568|2012-11-28T01:05:15Z
511420|3568|2012-07-31T10:47:34Z
511460|3568|2013-01-14T00:47:08Z
511480|3568|2011-07-24T06:38:31Z
511520|3568|2011-12-27T02:51:09Z
511540|3568|2013-01-10T02:11:00Z
511560|3568|2013-01-12T05:43:47Z
511580|3568|2013-01-17T09:06:09Z
511640|3568|2011-08-13T04:24:36Z
511660|3568|2012-09-27T02:20:44Z
511680|3568|2012-12-20T09:02:06Z
511700|3568|2012-10-23T02:37:41Z
511720|3568|2010-12-11T10:25:46Z
511740|3568|2011-06-19T09:31:37Z
511760|3568|2012-10-08T06:01:14Z
511800|3568|2011-08-18T08:58:46Z
511880|3568|2012-08-16T06:49:31Z
511900|3568|2012-08-23T04:35:46Z
511920|3568|2012-09-28T00:30:52Z
511960|3568|2012-12-25T02:48:00Z
511980|3568|2012-04-30T02:34:29Z
512000|3568|2013-01-18T11:23:23Z
512020|3568|2013-01-23T05:53:53Z
512040|3568|2012-09-06T07:17:55Z
512060|3568|2012-10-02T01:30:14Z
512120|3568|2012-06-26T07:43:21Z
512160|3568|2012-08-25T01:42:43Z
512220|3568|2012-06-09T05:14:16Z
512240|3568|2012-03-21T02:48:56Z
512260|3568|2012-07-09T05:17:42Z
512320|3568|2012-04-19T10:47:20Z
512340|3568|2012-06-03T02:16:35Z
512360|3568|2012-03-11T00:29:20Z
512380|3568|2011-11-25T04:15:11Z
512440|3568|2012-11-16T03:48:01Z
512460|3568|2011-08-26T09:44:49Z
512480|3568|2012-11-26T03:23:57Z
512500|3568|2013-01-27T06:10:18Z
512520|3568|2013-01-30T01:47:56Z
512560|3568|2011-04-01T10:45:41Z
512620|3568|2012-10-25T11:53:37Z
512640|3568|2012-12-22T08:41:29Z
512660|3568|2012-08-12T06:14:07Z
512700|3568|2013-01-23T10:05:52Z
512720|3568|2013-01-27T01:12:38Z
512760|3568|2012-12-04T05:07:16Z
512780|3568|2012-10-07T07:20:45Z
512800|3568|2011-07-31T09:40:28Z
512820|3568|2012-07-08T08:25:15Z
512840|3568|2013-01-06T06:27:52Z
512860|3568|2012-05-01T02:07:07Z
512900|3568|2012-07-06T09:30:04Z
512940|3568|2011-07-08T05:54:28Z
512960|3568|2012-07-18T04:14:32Z
512980|3568|2012-07-02T11:41:22Z
513000|3568|2013-01-14T04:16:56Z
513020|3568|2013-01-09T10:06:14Z
513040|3568|2011-07-25T04:46:47Z
513060|3568|2012-05-21T08:00:40Z
513080|3568|2012-01-30T08:30:48Z
513100|3568|2012-10-05T11:50:00Z
513160|3568|2012-11-01T11:00:45Z
513200|3568|2012-10-10T02:06:34Z
513220|3568|2011-12-31T01:15:05Z
513240|3568|2013-01-16T06:58:36Z
513280|3568|2012-01-01T00:36:02Z
37840|3568|2010-10-16T04:15:34Z
42900|3568|2010-11-10T11:03:11Z
764760|3568|2012-09-29T11:24:56Z
764780|3568|2012-09-19T05:24:52Z
764840|3568|2012-12-16T04:07:39Z
764900|3568|2012-07-05T06:50:29Z
764920|3568|2012-04-06T09:32:02Z
764940|3568|2011-03-16T06:59:33Z
764980|3568|2011-06-11T11:46:51Z
765000|3568|2013-01-05T04:45:01Z
765040|3568|2012-02-24T11:16:10Z
765060|3568|2012-10-18T05:29:35Z
765100|3568|2012-08-10T06:10:15Z
765120|3568|2013-01-04T02:57:00Z
765140|3568|2013-01-16T10:01:05Z
765160|3568|2011-10-12T01:54:09Z
765180|3568|2012-12-01T00:57:49Z
765300|3568|2012-06-23T07:31:05Z
765320|3568|2013-01-30T02:24:40Z
765360|3568|2013-01-27T11:43:04Z
765400|3568|2013-01-08T01:02:08Z
765420|3568|2012-10-27T03:42:46Z
765460|3568|2013-01-08T11:45:37Z
765480|3568|2012-10-15T03:20:42Z
765540|3568|2012-04-18T05:35:24Z
765560|3568|2013-01-21T03:32:17Z
765580|3568|2011-07-17T11:26:15Z
765600|3568|2012-05-25T00:49:57Z
765620|3568|2012-05-13T09:43:33Z
765660|3568|2011-10-27T09:59:32Z
765680|3568|2012-11-15T06:27:44Z
765720|3568|2012-08-25T08:57:19Z
765740|3568|2012-07-23T03:02:09Z
765760|3568|2012-01-20T06:06:25Z
765780|3568|2012-05-02T10:09:27Z
765820|3568|2012-06-09T02:18:14Z
765840|3568|2012-03-16T09:13:48Z
56340|3568|2010-11-15T01:20:48Z
1373580|3568|2012-09-01T08:36:35Z
1373600|3568|2012-04-03T08:03:41Z
1373640|3568|2013-01-12T04:48:38Z
1373660|3568|2012-01-03T09:27:55Z
1373760|3568|2012-08-14T05:05:27Z
1373780|3568|2013-01-09T10:37:50Z
1373800|3568|2011-02-12T03:30:12Z
1373820|3568|2012-12-19T08:55:39Z
1373840|3568|2012-02-19T08:57:41Z
1373860|3568|2013-01-30T07:30:21Z
1373880|3568|2012-01-06T00:11:20Z
1373900|3568|2012-11-25T08:48:55Z
1373920|3568|2012-12-08T02:57:25Z
1373940|3568|2012-02-28T02:22:28Z
1373960|3568|2012-10-04T11:02:51Z
1373980|3568|2013-01-01T07:15:41Z
1374000|3568|2012-02-12T04:02:42Z
1374020|3568|2012-11-12T10:28:18Z
1374040|3568|2012-10-01T02:15:45Z
1374060|3568|2012-02-29T06:15:10Z
1374120|3568|2012-03-26T08:11:57Z
1374160|3568|2011-10-24T00:51:41Z
1374200|3568|2012-11-19T03:56:01Z
1374240|3568|2012-10-09T00:47:18Z
1374320|3568|2011-09-16T04:23:11Z
1374360|3568|2012-06-03T06:14:55Z
1374420|3568|2013-01-06T10:22:46Z
1374440|3568|2012-10-14T08:00:02Z
1374460|3568|2011-03-10T06:32:40Z
1374480|3568|2012-12-26T10:23:15Z
1374540|3568|2013-01-27T02:15:52Z
1374580|3568|2012-11-04T03:45:33Z
1374600|3568|2011-05-19T01:38:49Z
1374640|3568|2012-03-15T02:15:23Z
39940|3568|2010-10-14T11:52:32Z
1393060|3568|2012-12-08T01:49:40Z
1393080|3568|2011-12-21T02:21:28Z
1393120|3568|2012-03-03T07:11:43Z
1393180|3568|2012-03-23T10:25:42Z
1393240|3568|2013-01-21T11:33:26Z
1393260|3568|2011-02-12T01:57:30Z
1393280|3568|2013-01-03T04:03:24Z
1393320|3568|2012-04-14T00:20:37Z
1393340|3568|2011-03-08T00:24:02Z
1393360|3568|2012-05-04T03:13:08Z
1393380|3568|2012-03-23T05:30:12Z
1393440|3568|2012-11-23T05:13:48Z
1393500|3568|2013-01-27T06:23:06Z
1393520|3568|2011-08-08T02:45:49Z
1393560|3568|2010-10-28T03:13:35Z
1393580|3568|2012-12-24T08:54:35Z
1393600|3568|2011-09-03T04:43:06Z
1393620|3568|2012-03-05T05:08:49Z
1393640|3568|2012-01-14T06:07:29Z
1393660|3568|2012-07-04T07:55:53Z
45420|3568|2011-06-25T08:28:59Z
1410660|3568|2012-12-31T02:27:47Z
1410680|3568|2012-12-24T00:02:02Z
1410700|3568|2012-12-24T03:49:33Z
1410720|3568|2012-08-09T02:59:26Z
1410740|3568|2012-04-05T09:08:17Z
1410820|3568|2012-11-01T08:38:44Z
1410840|3568|2012-09-05T04:18:10Z
1410860|3568|2012-03-08T10:27:57Z
1410880|3568|2012-12-14T09:33:38Z
1410900|3568|2012-01-09T11:56:11Z
1410920|3568|2011-10-03T11:39:22Z
1410940|3568|2012-09-30T06:35:58Z
1410960|3568|2013-01-03T00:02:46Z
1410980|3568|2012-12-05T10:53:32Z
1411020|3568|2012-12-15T05:23:58Z
1411040|3568|2011-10-11T09:22:51Z
1411060|3568|2012-10-25T05:15:58Z
1411080|3568|2012-08-12T02:42:32Z
1411120|3568|2012-10-03T03:50:38Z
1411140|3568|2012-04-22T00:13:22Z
1411160|3568|2012-10-01T05:47:22Z
1411180|3568|2013-01-02T06:24:15Z
1411220|3568|2012-01-14T11:42:37Z
1411240|3568|2013-01-04T04:27:10Z
1411260|3568|2013-01-30T07:29:07Z
1411340|3568|2012-03-07T10:48:54Z
1411360|3568|2012-05-24T03:34:45Z
1411380|3568|2012-05-31T00:00:26Z
1411400|3568|2012-11-16T10:35:28Z
58420|3568|2010-10-07T08:58:48Z
61100|3568|2012-01-03T08:10:24Z
2268360|3568|2012-11-17T08:09:46Z
2268420|3568|2012-10-18T11:42:15Z
2268440|3568|2012-12-22T11:18:48Z
2268460|3568|2012-07-26T02:00:24Z
2268480|3568|2013-01-26T04:58:19Z
2268500|3568|2012-11-29T10:15:23Z
2268520|3568|2012-10-05T10:18:32Z
2268540|3568|2012-01-07T03:53:28Z
2268560|3568|2013-01-20T02:35:40Z
2268580|3568|2012-11-02T06:07:29Z
2268600|3568|2012-07-18T09:52:41Z
2268620|3568|2012-11-05T03:43:49Z
2268640|3568|2012-10-08T05:36:35Z
2268680|3568|2012-12-04T03:54:19Z
2268700|3568|2012-08-19T11:35:15Z
2268720|3568|2013-01-05T05:32:23Z
2268740|3568|2012-06-24T10:39:06Z
2268780|3568|2013-01-29T01:10:23Z
2268800|3568|2012-11-04T07:53:30Z
2268840|3568|2012-04-24T00:27:57Z
2268860|3568|2012-05-14T09:54:02Z
2268900|3568|2012-11-12T00:34:59Z
2268920|3568|2012-11-22T11:42:02Z
2268940|3568|2012-11-03T09:42:53Z
2268960|3568|2012-07-05T00:53:56Z
2269040|3568|2013-01-25T00:46:03Z
2269060|3568|2012-07-13T07:35:44Z
2269080|3568|2012-07-06T01:06:44Z
2269120|3568|2013-01-28T01:38:34Z
2269180|3568|2012-09-08T08:13:58Z
2269200|3568|2012-08-18T03:38:36Z
2269240|3568|2012-12-23T10:19:54Z
2269280|3568|2013-01-28T00:33:10Z
2269300|3568|2013-01-14T09:19:00Z
2269320|3568|2012-11-29T04:44:37Z
2269340|3568|2012-11-25T03:04:55Z
2269360|3568|2013-01-31T04:27:32Z
2269380|3568|2012-10-06T04:49:08Z
2269400|3568|2012-05-30T05:57:53Z
2269440|3568|2012-02-21T06:26:38Z
69000|3568|2011-02-28T01:39:46Z
88100|3568|2011-04-02T11:41:16Z
2618740|3568|2012-07-06T01:59:09Z
2618780|3568|2011-12-24T06:31:52Z
2618820|3568|2012-10-04T00:50:19Z
2618840|3568|2012-10-11T08:47:01Z
2618860|3568|2012-10-08T11:49:42Z
2618880|3568|2013-01-05T00:11:17Z
2618920|3568|2012-10-19T03:16:03Z
2618940|3568|2012-11-19T02:03:13Z
2618960|3568|2012-06-26T02:08:56Z
2618980|3568|2012-06-02T07:23:54Z
2619000|3568|2013-01-22T11:47:25Z
2619040|3568|2012-06-24T11:29:18Z
2619080|3568|2012-09-26T09:48:59Z
2619100|3568|2012-08-01T00:02:23Z
2619120|3568|2012-05-14T05:23:02Z
2619180|3568|2011-08-20T08:56:55Z
2619200|3568|2012-11-18T11:17:23Z
2619220|3568|2012-09-18T04:20:31Z
2619260|3568|2012-08-04T11:50:43Z
2619300|3568|2012-10-22T00:22:52Z
2619320|3568|2012-05-03T05:34:54Z
2619340|3568|2012-07-27T10:12:07Z
2619360|3568|2012-03-07T09:05:41Z
2619380|3568|2012-12-08T10:46:49Z
2619400|3568|2013-01-28T03:11:55Z
2619460|3568|2012-01-26T06:01:58Z
2619480|3568|2012-03-29T01:26:27Z
2619500|3568|2013-01-01T08:16:04Z
2619560|3568|2012-12-23T06:39:52Z
2619580|3568|2013-01-07T08:24:01Z
2619620|3568|2012-06-11T03:48:35Z
2619640|3568|2012-10-24T07:15:08Z
2619660|3568|2011-10-05T04:38:19Z
2619740|3568|2012-12-23T07:59:44Z
2619760|3568|2012-10-12T02:32:40Z
2619840|3568|2012-12-24T11:44:59Z
2619860|3568|2012-10-03T04:26:31Z
2619880|3568|2012-10-15T09:24:43Z
2619920|3568|2012-06-28T03:32:33Z
2619940|3568|2012-08-01T06:01:16Z
2619960|3568|2012-03-19T04:15:51Z
2620000|3568|2012-08-27T04:54:09Z
2620020|3568|2011-10-28T06:49:17Z
2620040|3568|2011-10-09T08:23:45Z
2620080|3568|2012-04-02T01:09:15Z
2620100|3568|2012-11-23T01:49:10Z
2620120|3568|2013-01-28T03:54:20Z
2620200|3568|2012-07-07T09:16:26Z
2620240|3568|2011-12-24T04:01:18Z
2620300|3568|2013-01-12T04:08:31Z
2620320|3568|2013-01-27T04:44:53Z
2620360|3568|2012-08-11T10:01:05Z
2620400|3568|2012-12-29T06:40:15Z
2620440|3568|2011-11-13T03:15:10Z
2620460|3568|2012-08-17T10:06:31Z
2620480|3568|2012-07-28T07:08:31Z
2620500|3568|2011-09-23T02:12:11Z
2620520|3568|2012-09-14T09:43:11Z
2620540|3568|2012-01-28T08:54:29Z
63340|3568|2011-10-31T01:31:10Z
2921940|3568|2012-10-25T06:58:39Z
2921960|3568|2012-12-22T09:14:11Z
2921980|3568|2012-08-30T09:33:25Z
2922000|3568|2013-01-26T08:47:39Z
2922020|3568|2012-02-24T09:51:24Z
2922060|3568|2012-11-01T06:42:04Z
2922080|3568|2013-01-25T07:45:23Z
2922120|3568|2012-09-28T00:38:24Z
2922160|3568|2012-10-26T08:06:03Z
51620|3568|2012-04-02T10:57:27Z
3036100|3568|2013-01-20T05:24:33Z
3036120|3568|2012-10-04T01:19:27Z
3036140|3568|2012-12-10T03:19:19Z
3036160|3568|2012-12-12T11:12:30Z
3036180|3568|2012-04-27T01:16:22Z
3036200|3568|2012-11-11T08:38:45Z
3036240|3568|2012-11-09T05:43:53Z
3036280|3568|2012-12-21T11:14:55Z
3036340|3568|2012-11-20T03:44:55Z
3036360|3568|2012-08-07T08:00:39Z
3036380|3568|2012-12-15T06:48:12Z
3036420|3568|2012-09-07T05:17:31Z
3036440|3568|2012-10-14T08:20:45Z
3036500|3568|2013-01-21T01:03:06Z
3036520|3568|2012-11-14T10:51:37Z
43940|3568|2013-02-11T06:46:15Z
3229660|3568|2013-02-01T02:27:53Z
37720|3568|2010-10-01T05:48:58Z
42760|3568|2010-10-01T02:01:43Z
3940740|3568|2013-01-12T09:14:48Z
3940780|3568|2012-11-13T02:41:39Z
3940800|3568|2011-12-06T04:36:08Z
3940820|3568|2012-12-02T03:36:56Z
3940840|3568|2012-05-31T05:07:15Z
3940860|3568|2012-03-09T08:32:48Z
3940880|3568|2012-12-23T05:16:51Z
3940900|3568|2011-11-01T02:07:47Z
3940920|3568|2013-01-24T07:16:29Z
3940940|3568|2012-01-03T11:14:30Z
3940980|3568|2011-11-16T00:03:20Z
3941000|3568|2012-12-04T06:35:32Z
3941060|3568|2012-11-19T03:47:36Z
3941100|3568|2011-09-27T00:33:00Z
3941120|3568|2012-07-27T07:46:31Z
3941180|3568|2012-09-11T11:31:02Z
3941200|3568|2012-11-26T11:23:07Z
3941240|3568|2012-01-19T11:14:27Z
3941260|3568|2013-01-24T02:18:11Z
3941280|3568|2011-02-06T00:01:23Z
3941300|3568|2012-06-06T07:48:16Z
3941320|3568|2012-10-01T06:51:39Z
3941340|3568|2012-11-02T03:17:03Z
3941360|3568|2012-01-30T11:16:00Z
3941380|3568|2012-02-15T02:31:21Z
3941400|3568|2012-08-31T01:04:04Z
3941420|3568|2012-09-12T06:17:19Z
3941460|3568|2012-12-16T03:11:58Z
3941480|3568|2012-04-04T04:50:04Z
3941560|3568|2012-10-28T04:25:36Z
3941600|3568|2013-01-14T07:34:27Z
3941620|3568|2013-01-23T02:09:18Z
3941640|3568|2012-09-29T10:46:25Z
3941680|3568|2012-10-23T08:25:50Z
3941700|3568|2011-12-10T07:12:44Z
3941720|3568|2012-04-25T03:12:29Z
3941740|3568|2011-02-20T02:25:41Z
3941760|3568|2012-02-24T00:41:24Z
3941780|3568|2012-11-17T01:55:23Z
3941800|3568|2012-12-22T06:52:05Z
3941860|3568|2012-08-28T02:04:43Z
3941880|3568|2012-08-16T06:01:21Z
3941900|3568|2012-06-14T02:53:20Z
3941920|3568|2013-01-12T04:05:56Z
3941960|3568|2012-11-04T09:01:28Z
3941980|3568|2010-12-24T10:11:08Z
3942000|3568|2011-11-11T04:03:45Z
3942020|3568|2011-12-19T09:19:39Z
3942040|3568|2012-12-23T01:05:31Z
70680|3568|2012-05-16T04:45:09Z
4016280|3568|2012-10-06T03:06:23Z
4016300|3568|2012-10-24T03:31:04Z
4016320|3568|2013-01-28T04:09:08Z
4016360|3568|2013-01-31T07:21:04Z
4016380|3568|2012-09-28T10:13:25Z
4016400|3568|2012-07-28T01:30:11Z
4016420|3568|2012-10-04T04:56:20Z
4016440|3568|2013-01-01T09:34:27Z
4016460|3568|2012-10-20T07:13:29Z
4016480|3568|2012-07-28T03:07:45Z
4016520|3568|2012-09-24T08:10:21Z
4016540|3568|2012-10-13T03:57:27Z
4016560|3568|2013-01-10T11:05:02Z
4016580|3568|2012-11-25T03:57:14Z
4016600|3568|2013-01-16T06:54:26Z
4016620|3568|2013-01-18T10:49:39Z
4016640|3568|2013-01-20T08:26:18Z
4016660|3568|2012-09-30T03:29:29Z
4016680|3568|2012-08-09T10:20:11Z
4016740|3568|2013-01-29T00:45:12Z
44900|3568|2010-10-05T09:36:15Z
4454540|3568|2011-02-10T07:22:52Z
4454580|3568|2013-01-04T08:49:52Z
4454600|3568|2011-04-29T05:48:56Z
4454620|3568|2012-10-19T08:15:25Z
4454680|3568|2012-06-28T11:47:11Z
4454700|3568|2012-02-11T01:39:44Z
4454720|3568|2012-10-07T08:19:07Z
4454760|3568|2013-01-31T09:26:57Z
4454780|3568|2013-01-01T02:15:05Z
4454800|3568|2012-10-23T06:59:26Z
4454820|3568|2012-06-14T10:26:10Z
4454860|3568|2011-06-11T05:59:34Z
4454880|3568|2011-08-26T09:43:09Z
4454920|3568|2011-11-27T03:28:21Z
4454940|3568|2012-10-23T05:20:41Z
4454980|3568|2012-12-05T02:22:23Z
4455000|3568|2012-03-25T00:13:58Z
4455020|3568|2012-04-13T06:49:53Z
4455040|3568|2011-11-28T07:43:45Z
4455060|3568|2012-11-11T11:51:00Z
4455100|3568|2012-04-28T09:33:17Z
4455140|3568|2012-10-18T08:10:32Z
4455180|3568|2012-06-02T07:54:14Z
56900|3568|2012-02-21T08:07:40Z
4525740|3568|2012-11-17T04:45:59Z
4525760|3568|2012-08-22T02:22:18Z
4525780|3568|2012-09-08T02:07:36Z
4525820|3568|2012-06-19T10:05:04Z
4525840|3568|2013-01-10T07:18:37Z
4525860|3568|2013-01-28T02:21:23Z
4525880|3568|2012-12-13T05:20:33Z
4525900|3568|2012-11-24T10:01:22Z
4525920|3568|2012-04-23T10:05:48Z
4525940|3568|2013-01-18T02:58:55Z
4525960|3568|2012-12-04T04:33:01Z
4525980|3568|2012-12-01T00:02:30Z
4526000|3568|2012-12-14T06:10:12Z
4526080|3568|2012-12-07T03:25:15Z
4526120|3568|2012-05-03T09:56:24Z
4526160|3568|2012-09-16T10:57:21Z
4526200|3568|2012-11-21T10:32:22Z
4526220|3568|2012-12-16T03:02:48Z
4526240|3568|2012-12-08T02:22:23Z
4526260|3568|2012-08-18T03:52:46Z
4526280|3568|2012-11-29T05:08:15Z
4526320|3568|2013-01-15T10:13:01Z
4526360|3568|2012-06-20T11:18:08Z
4526380|3568|2013-01-13T02:56:56Z
4526400|3568|2012-09-11T02:27:33Z
4526420|3568|2012-12-20T11:41:16Z
4526480|3568|2013-01-27T09:29:06Z
4526500|3568|2013-01-18T08:48:57Z
4526520|3568|2013-01-04T07:17:38Z
4526540|3568|2012-08-13T06:13:01Z
4526580|3568|2013-01-19T07:35:48Z
4526600|3568|2012-04-09T01:56:49Z
47940|3568|2011-03-10T02:01:13Z
4646280|3568|2013-01-29T04:45:41Z
4646300|3568|2012-08-17T08:42:19Z
4646340|3568|2012-03-10T11:56:38Z
4646360|3568|2011-09-26T00:23:52Z
4646380|3568|2012-01-02T00:46:57Z
4646400|3568|2012-04-08T10:27:07Z
4646420|3568|2012-10-09T02:55:35Z
4646440|3568|2012-07-18T05:59:59Z
4646460|3568|2012-01-16T01:50:48Z
4646480|3568|2012-12-25T10:37:40Z
4646500|3568|2012-01-30T11:42:44Z
4646520|3568|2012-01-22T03:20:56Z
4646540|3568|2012-12-09T07:45:19Z
4646580|3568|2012-03-28T00:00:07Z
4646640|3568|2012-04-06T01:23:10Z
4646680|3568|2013-01-04T05:53:22Z
4646740|3568|2012-09-23T11:18:29Z
4646760|3568|2012-11-21T11:46:23Z
4646800|3568|2012-08-28T06:59:30Z
4646840|3568|2012-07-27T00:38:53Z
4646860|3568|2012-01-03T07:02:24Z
4646880|3568|2012-01-24T00:57:23Z
4646920|3568|2012-01-30T06:56:58Z
4646940|3568|2013-01-25T04:58:01Z
4647000|3568|2013-01-06T09:08:06Z
4647040|3568|2013-01-22T09:48:33Z
4647100|3568|2013-01-03T08:47:35Z
4647140|3568|2012-12-16T09:01:27Z
4647160|3568|2013-01-07T06:54:51Z
4647180|3568|2013-01-25T09:36:03Z
46720|3568|2011-03-31T11:27:50Z
5079760|3568|2012-07-03T06:15:32Z
5079780|3568|2012-04-26T09:30:41Z
5079800|3568|2013-01-26T06:20:32Z
5079840|3568|2012-05-10T05:17:53Z
5079860|3568|2012-12-13T05:30:50Z
5079880|3568|2012-01-19T04:35:14Z
5079900|3568|2012-10-08T09:32:49Z
5079920|3568|2011-07-12T08:30:51Z
5079940|3568|2012-04-19T06:30:17Z
5080000|3568|2013-01-17T03:14:33Z
5080060|3568|2012-04-10T04:01:52Z
5080080|3568|2012-03-16T03:22:12Z
5080100|3568|2012-11-29T01:04:21Z
5080140|3568|2012-12-18T04:56:50Z
5080160|3568|2013-01-17T02:06:57Z
5080180|3568|2013-01-24T07:01:37Z
5080200|3568|2013-01-22T03:34:06Z
5080240|3568|2012-06-16T04:59:33Z
5080280|3568|2012-11-25T08:34:03Z
5080300|3568|2013-01-25T06:54:00Z
5080380|3568|2013-01-02T03:06:31Z
5080400|3568|2012-12-11T08:51:05Z
5080420|3568|2013-01-29T06:35:33Z
5080440|3568|2012-11-02T08:01:13Z
5080460|3568|2012-12-09T06:53:40Z
5080520|3568|2013-01-19T00:36:00Z
5080540|3568|2011-08-12T05:59:01Z
5080560|3568|2013-01-28T10:03:21Z
5080580|3568|2012-06-03T06:46:58Z
5080600|3568|2012-08-24T03:35:16Z
5080620|3568|2012-10-10T04:34:04Z
5080660|3568|2011-07-30T09:26:36Z
5080680|3568|2013-01-04T00:22:44Z
5080700|3568|2012-01-17T07:20:05Z
5080720|3568|2012-12-20T00:31:59Z
5080800|3568|2012-02-26T11:22:46Z
5080820|3568|2012-10-26T02:19:40Z
5080840|3568|2013-01-25T04:55:19Z
5080860|3568|2013-01-05T06:51:00Z
5080900|3568|2013-01-02T07:55:39Z
5080920|3568|2012-07-03T01:51:11Z
5080980|3568|2012-08-21T05:45:03Z
5081020|3568|2012-07-29T03:09:19Z
5081040|3568|2012-11-19T08:16:04Z
5081060|3568|2012-05-13T00:43:14Z
5081080|3568|2012-07-23T10:46:51Z
5081100|3568|2012-12-05T05:17:07Z
5081120|3568|2012-12-26T08:14:17Z
42040|3568|2010-09-24T01:21:51Z
6018980|3568|2013-01-13T08:12:24Z
6019000|3568|2012-07-29T08:16:17Z
6019020|3568|2012-12-13T01:17:34Z
6019040|3568|2012-08-28T06:15:06Z
6019060|3568|2012-01-19T09:03:23Z
6019080|3568|2012-06-06T00:15:24Z
6019100|3568|2011-09-09T07:03:07Z
6019120|3568|2013-01-24T06:02:34Z
6019140|3568|2012-12-22T08:07:13Z
6019180|3568|2012-12-05T06:39:17Z
6019200|3568|2012-01-09T04:23:12Z
6019220|3568|2012-05-30T07:15:51Z
6019280|3568|2012-12-11T09:47:02Z
6019300|3568|2012-03-10T00:39:21Z
6019340|3568|2012-10-15T02:07:34Z
6019360|3568|2012-01-27T02:02:04Z
6019400|3568|2012-01-12T09:55:32Z
6019420|3568|2012-10-14T11:25:40Z
6019440|3568|2012-10-25T09:11:58Z
6019460|3568|2013-01-03T08:17:10Z
6019480|3568|2012-08-05T02:53:12Z
6019500|3568|2011-10-22T01:27:06Z
6019520|3568|2011-09-01T07:58:03Z
6019600|3568|2012-10-07T03:20:10Z
6019620|3568|2011-12-19T07:51:55Z
6019640|3568|2011-07-29T07:22:42Z
6019680|3568|2012-06-06T03:45:26Z
6019700|3568|2011-09-30T05:18:12Z
6019720|3568|2011-09-30T09:31:02Z
6019740|3568|2012-02-27T09:59:20Z
6019760|3568|2013-01-19T04:19:21Z
6019780|3568|2012-06-29T10:21:33Z
6019800|3568|2011-07-17T07:11:14Z
6019840|3568|2011-05-18T03:06:27Z
6019860|3568|2012-06-01T08:51:33Z
6019880|3568|2010-12-31T04:13:00Z
6019900|3568|2012-10-09T10:58:01Z
6019920|3568|2012-07-03T01:47:23Z
6019940|3568|2012-12-31T07:08:52Z
6019960|3568|2012-05-13T10:33:48Z
6019980|3568|2012-02-28T09:00:54Z
6020040|3568|2012-11-17T05:18:59Z
6020060|3568|2011-06-23T11:52:46Z
6020080|3568|2013-01-22T09:32:48Z
6020120|3568|2012-12-07T04:16:52Z
6020140|3568|2012-08-31T03:05:06Z
6020160|3568|2011-03-29T07:28:07Z
6020180|3568|2013-01-13T01:24:48Z
6020200|3568|2011-10-20T09:16:01Z
6020220|3568|2012-11-12T10:12:18Z
6020260|3568|2013-01-21T06:07:02Z
6020280|3568|2011-11-03T10:01:48Z
6020300|3568|2012-02-12T03:19:49Z
6020360|3568|2012-06-12T00:41:45Z
6020380|3568|2013-01-13T10:08:32Z
6020400|3568|2011-06-22T05:29:56Z
6020420|3568|2012-08-30T10:49:14Z
6020440|3568|2012-06-11T08:44:18Z
6020460|3568|2012-12-16T08:23:46Z
6020480|3568|2012-06-10T03:53:55Z
6020520|3568|2011-09-26T01:08:30Z
6020540|3568|2013-01-22T01:07:54Z
6020600|3568|2012-11-10T03:55:04Z
6020620|3568|2012-09-16T02:59:46Z
6020740|3568|2012-04-02T06:12:03Z
